Transaction_ID,Date,Year,Quarter,Month,Region,State,Product_Category,Product,Sales_Channel,Units_Sold,Unit_Price,Discount_Percent,Gross_Sales,Revenue,Cost,Profit,Profit_Margin_Percent,Marketing_Spend,Shipping_Cost,Returned_Units
TXN102253,01 January 2022,2022,Q1,January,South,Karnataka,Accessories,Headphones,Retail,232,4524.23,592.00%,1049621.36,987466.79,448628.18,538838.62,5457.00%,49535.87,10205.27,5
TXN102254,01 January 2022,2022,Q1,January,South,Telangana,Accessories,Power Bank,Distributor,299,2274.14,100.00%,679967.86,673168.18,313992.34,359175.84,5336.00%,16631.56,11030.73,10
TXN102255,01 January 2022,2022,Q1,January,South,Telangana,Accessories,Power Bank,Online,312,2272.55,880.00%,709035.60,646662.64,320267.52,326395.12,5047.00%,37228.37,9731.24,9
TXN102256,01 January 2022,2022,Q1,January,South,Karnataka,Accessories,Power Bank,Retail,257,2304.67,795.00%,592300.19,545184.76,265543.53,279641.24,5129.00%,18389.56,8129.24,5
TXN102257,01 January 2022,2022,Q1,January,South,Telangana,Accessories,Smartwatch,Distributor,373,8792.78,490.00%,3279706.94,3118872.61,1315622.01,1803250.60,5782.00%,68113.64,40301.77,10
TXN102258,01 January 2022,2022,Q1,January,South,Telangana,Accessories,Smartwatch,Online,284,8444.49,740.00%,2398235.16,2220674.02,890173.89,1330500.13,5991.00%,122367.83,38064.20,8
TXN102259,01 January 2022,2022,Q1,January,South,Telangana,Accessories,Smartwatch,Retail,246,9035.08,668.00%,2222629.68,2074163.55,859789.61,1214373.94,5855.00%,72486.14,37137.12,5
TXN102260,01 January 2022,2022,Q1,January,South,Tamil Nadu,Electronics,Laptop,Distributor,139,63429.51,380.00%,8816701.89,8481862.71,2729549.52,5752313.19,6782.00%,232168.39,167416.24,4
TXN102261,01 January 2022,2022,Q1,January,South,Telangana,Electronics,Laptop,Online,141,67676.68,647.00%,9542411.88,8925367.76,2383380.00,6541987.76,7330.00%,527810.57,173539.87,4
TXN102262,01 January 2022,2022,Q1,January,South,Tamil Nadu,Electronics,Laptop,Retail,109,62843.13,515.00%,6849901.17,6497142.99,1766992.25,4730150.74,7280.00%,180478.72,54591.39,4
TXN102263,01 January 2022,2022,Q1,January,South,Tamil Nadu,Electronics,Smartphone,Distributor,153,28916.57,425.00%,4424235.21,4236316.11,1071891.72,3164424.39,7470.00%,42363.16,79834.12,4
TXN102264,01 January 2022,2022,Q1,January,South,Karnataka,Electronics,Smartphone,Online,118,28297.37,840.00%,3339089.66,3058446.42,715618.63,2342827.78,7660.00%,132078.42,82209.79,3
TXN102265,01 January 2022,2022,Q1,January,South,Telangana,Electronics,Smartphone,Retail,101,27931.54,574.00%,2821085.54,2659045.61,604997.25,2054048.36,7725.00%,76131.00,38511.99,2
TXN102266,01 January 2022,2022,Q1,January,South,Tamil Nadu,Electronics,Tablet,Distributor,143,25569.76,299.00%,3656475.68,3547087.19,909082.34,2638004.85,7437.00%,64191.80,64362.31,4
TXN102267,01 January 2022,2022,Q1,January,South,Karnataka,Electronics,Tablet,Online,129,24590.10,452.00%,3172122.90,3028608.32,722016.39,2306591.93,7616.00%,155177.47,59973.81,2
TXN102268,01 January 2022,2022,Q1,January,South,Karnataka,Electronics,Tablet,Retail,128,25516.69,380.00%,3266136.32,3142059.31,789706.32,2352352.99,7487.00%,129437.27,64958.34,5
TXN102269,01 January 2022,2022,Q1,January,South,Tamil Nadu,Furniture,Bookshelf,Distributor,116,15347.46,192.00%,1780305.36,1746074.38,684910.82,1061163.56,6077.00%,43314.37,26422.94,3
TXN102270,01 January 2022,2022,Q1,January,South,Telangana,Furniture,Bookshelf,Online,105,15542.57,970.00%,1631969.85,1473647.73,611847.37,861800.36,5848.00%,87471.16,24801.40,3
TXN102271,01 January 2022,2022,Q1,January,South,Telangana,Furniture,Bookshelf,Retail,87,15652.74,459.00%,1361788.38,1299256.78,591879.24,707377.54,5444.00%,41824.02,21114.27,1
TXN102272,01 January 2022,2022,Q1,January,South,Telangana,Furniture,Desk,Distributor,115,18600.54,519.00%,2139062.10,2028028.71,759375.31,1268653.40,6256.00%,48627.32,50857.26,2
TXN102273,01 January 2022,2022,Q1,January,South,Karnataka,Furniture,Desk,Online,109,18079.44,963.00%,1970658.96,1780897.96,722011.26,1058886.70,5946.00%,105355.49,27179.45,2
TXN102274,01 January 2022,2022,Q1,January,South,Telangana,Furniture,Desk,Retail,75,17996.03,777.00%,1349702.25,1244865.84,490423.79,754442.04,6060.00%,43938.25,18108.85,1
TXN102275,01 January 2022,2022,Q1,January,South,Karnataka,Furniture,Office Chair,Distributor,89,12169.40,331.00%,1083076.60,1047280.30,425716.76,621563.53,5935.00%,21002.30,20754.03,2
TXN102276,01 January 2022,2022,Q1,January,South,Telangana,Furniture,Office Chair,Online,92,12484.55,1113.00%,1148578.60,1020784.63,358731.96,662052.67,6486.00%,57873.73,16108.22,1
TXN102277,01 January 2022,2022,Q1,January,South,Tamil Nadu,Furniture,Office Chair,Retail,83,12619.41,385.00%,1047411.03,1007116.13,350102.13,657014.00,6524.00%,32170.56,10876.11,2
TXN102278,01 January 2022,2022,Q1,January,South,Karnataka,Home Appliances,Air Conditioner,Distributor,110,55055.37,627.00%,6056090.70,5676268.82,1505569.43,4170699.40,7348.00%,134205.76,129625.24,3
TXN102279,01 January 2022,2022,Q1,January,South,Telangana,Home Appliances,Air Conditioner,Online,87,53343.62,855.00%,4640894.94,4244114.41,1371559.50,2872554.92,6768.00%,226775.79,90490.75,1
TXN102280,01 January 2022,2022,Q1,January,South,Telangana,Home Appliances,Air Conditioner,Retail,61,51691.58,631.00%,3153186.38,2954210.77,813989.02,2140221.76,7245.00%,77367.89,60987.28,1
TXN102281,01 January 2022,2022,Q1,January,South,Tamil Nadu,Home Appliances,Refrigerator,Distributor,81,48614.32,617.00%,3937759.92,3694901.07,738980.21,2955920.85,8000.00%,36949.01,69827.22,2
TXN102282,01 January 2022,2022,Q1,January,South,Tamil Nadu,Home Appliances,Refrigerator,Online,87,51437.72,805.00%,4475081.64,4115031.01,915456.93,3199574.08,7775.00%,225257.73,63357.07,2
TXN102283,01 January 2022,2022,Q1,January,South,Tamil Nadu,Home Appliances,Refrigerator,Retail,62,50153.75,878.00%,3109532.50,2836489.79,646983.96,2189505.83,7719.00%,117564.41,53464.65,1
TXN102284,01 January 2022,2022,Q1,January,South,Karnataka,Home Appliances,Washing Machine,Distributor,97,42267.07,669.00%,4099905.79,3825557.05,955906.19,2869650.86,7501.00%,59725.43,73753.34,2
TXN102285,01 January 2022,2022,Q1,January,South,Tamil Nadu,Home Appliances,Washing Machine,Online,91,43169.40,377.00%,3928415.40,3780289.18,1027418.26,2752870.92,7282.00%,221956.64,66546.32,2
TXN102286,01 January 2022,2022,Q1,January,South,Tamil Nadu,Home Appliances,Washing Machine,Retail,67,42694.26,595.00%,2860515.42,2690319.78,758294.62,1932025.16,7181.00%,107537.89,58293.87,2
TXN102287,01 January 2022,2022,Q1,January,South,Karnataka,Office Supplies,Keyboard,Distributor,208,2588.29,567.00%,538364.32,507842.88,253434.38,254408.50,5010.00%,16259.32,7981.48,6
TXN102288,01 January 2022,2022,Q1,January,South,Tamil Nadu,Office Supplies,Keyboard,Online,230,2607.34,980.00%,599688.20,540896.02,268404.36,272491.65,5038.00%,34769.23,9027.09,6
TXN102289,01 January 2022,2022,Q1,January,South,Tamil Nadu,Office Supplies,Keyboard,Retail,130,2583.81,493.00%,335895.30,319341.59,160779.42,158562.17,4965.00%,13867.88,8469.07,4
TXN102290,01 January 2022,2022,Q1,January,South,Karnataka,Office Supplies,Monitor,Distributor,231,22374.34,426.00%,5168472.54,4948183.18,1251807.99,3696375.20,7470.00%,100618.85,93662.27,4
TXN102291,01 January 2022,2022,Q1,January,South,Karnataka,Office Supplies,Monitor,Online,207,21505.81,936.00%,4451702.67,4035231.85,1249952.57,2785279.28,6902.00%,227808.62,93931.18,6
TXN102292,01 January 2022,2022,Q1,January,South,Telangana,Office Supplies,Monitor,Retail,177,21010.27,729.00%,3718817.79,3447695.97,1023348.18,2424347.79,7032.00%,117302.49,73944.17,2
TXN102293,01 January 2022,2022,Q1,January,South,Karnataka,Office Supplies,Printer,Distributor,207,15944.42,388.00%,3300494.94,3172429.88,971435.51,2200994.37,6938.00%,71137.03,73986.80,4
TXN102294,01 January 2022,2022,Q1,January,South,Tamil Nadu,Office Supplies,Printer,Online,174,16246.60,918.00%,2826908.40,2567526.57,905698.60,1661827.96,6472.00%,106961.74,31649.36,4
TXN102295,01 January 2022,2022,Q1,January,South,Tamil Nadu,Office Supplies,Printer,Retail,151,16613.03,676.00%,2508567.53,2338973.11,715732.84,1623240.27,6940.00%,83741.74,38595.06,2
TXN102296,01 January 2022,2022,Q1,January,West,Rajasthan,Accessories,Headphones,Distributor,366,4727.24,533.00%,1730169.84,1637961.82,720973.78,916988.05,5598.00%,47785.34,25097.73,14
TXN102297,01 January 2022,2022,Q1,January,West,Gujarat,Accessories,Headphones,Online,314,4419.46,786.00%,1387710.44,1278634.95,629802.62,648832.34,5074.00%,78748.09,20790.12,11
TXN102298,01 January 2022,2022,Q1,January,West,Gujarat,Accessories,Headphones,Retail,256,4676.08,669.00%,1197076.48,1117047.17,499593.08,617454.08,5528.00%,38876.72,21584.85,5
TXN102299,01 January 2022,2022,Q1,January,West,Rajasthan,Accessories,Power Bank,Distributor,325,2234.41,379.00%,726183.25,698690.20,338847.12,359843.08,5150.00%,6986.90,5589.52,9
TXN102300,01 January 2022,2022,Q1,January,West,Maharashtra,Accessories,Power Bank,Online,302,2306.23,694.00%,696481.46,648149.63,274151.30,373998.33,5770.00%,29151.16,13788.00,3
TXN102301,01 January 2022,2022,Q1,January,West,Maharashtra,Accessories,Power Bank,Retail,237,2227.31,654.00%,527872.47,493354.17,223686.21,269667.95,5466.00%,16562.56,11647.52,6
TXN102302,01 January 2022,2022,Q1,January,West,Maharashtra,Accessories,Smartwatch,Distributor,305,9014.94,324.00%,2749556.70,2660524.59,1063994.18,1596530.41,6001.00%,26605.25,47921.65,9
TXN102303,01 January 2022,2022,Q1,January,West,Gujarat,Accessories,Smartwatch,Online,308,8926.71,771.00%,2749426.68,2537520.50,1010038.92,1527481.58,6020.00%,178696.01,36513.61,8
TXN102304,01 January 2022,2022,Q1,January,West,Maharashtra,Accessories,Smartwatch,Retail,211,8277.43,493.00%,1746537.73,1660516.17,736742.84,923773.33,5563.00%,51116.21,28513.61,6
TXN102305,01 January 2022,2022,Q1,January,West,Rajasthan,Electronics,Laptop,Distributor,175,64626.67,559.00%,11309667.25,10677167.67,3377034.47,7300133.20,6837.00%,132293.04,125677.52,4
TXN102306,01 January 2022,2022,Q1,January,West,Gujarat,Electronics,Laptop,Online,129,61507.07,746.00%,7934412.03,7342872.90,2039807.69,5303065.22,7222.00%,476607.73,129537.97,4
TXN102307,01 January 2022,2022,Q1,January,West,Maharashtra,Electronics,Laptop,Retail,115,63937.38,376.00%,7352798.70,7076189.78,1995492.82,5080696.96,7180.00%,322527.31,76441.06,3
TXN102308,01 January 2022,2022,Q1,January,West,Rajasthan,Electronics,Smartphone,Distributor,148,28853.08,566.00%,4270255.84,4028541.16,908377.42,3120163.74,7745.00%,110404.83,44991.92,3
TXN102309,01 January 2022,2022,Q1,January,West,Maharashtra,Electronics,Smartphone,Online,130,27809.75,959.00%,3615267.50,3268538.14,653707.63,2614830.51,8000.00%,120527.59,37242.56,2
TXN102310,01 January 2022,2022,Q1,January,West,Gujarat,Electronics,Smartphone,Retail,117,27109.10,468.00%,3171764.70,3023183.47,718793.96,2304389.52,7622.00%,80275.33,42554.68,3
TXN102311,01 January 2022,2022,Q1,January,West,Rajasthan,Electronics,Tablet,Distributor,120,24551.50,476.00%,2946180.00,2805967.98,770473.44,2035494.55,7254.00%,56680.60,55703.18,3
TXN102312,01 January 2022,2022,Q1,January,West,Maharashtra,Electronics,Tablet,Online,145,24070.32,535.00%,3490196.40,3303357.05,922398.01,2380959.04,7208.00%,176923.41,69345.22,3
TXN102313,01 January 2022,2022,Q1,January,West,Rajasthan,Electronics,Tablet,Retail,90,24794.03,718.00%,2231462.70,2071311.60,447879.84,1623431.76,7838.00%,86780.63,36359.65,4
TXN102314,01 January 2022,2022,Q1,January,West,Gujarat,Furniture,Bookshelf,Distributor,127,15402.55,575.00%,1956123.85,1843569.72,803673.48,1039896.24,5641.00%,43059.01,34071.75,3
TXN102315,01 January 2022,2022,Q1,January,West,Maharashtra,Furniture,Bookshelf,Online,122,15420.87,764.00%,1881346.14,1737546.45,701337.08,1036209.37,5964.00%,100046.12,25314.70,2
TXN102316,01 January 2022,2022,Q1,January,West,Gujarat,Furniture,Bookshelf,Retail,90,15386.86,839.00%,1384817.40,1268591.97,537878.42,730713.55,5760.00%,52343.63,18677.37,2
TXN102317,01 January 2022,2022,Q1,January,West,Maharashtra,Furniture,Desk,Distributor,94,18745.40,496.00%,1762067.60,1674691.71,690230.62,984461.09,5878.00%,67012.99,28394.22,1
TXN102318,01 January 2022,2022,Q1,January,West,Maharashtra,Furniture,Desk,Online,98,17798.30,1086.00%,1744233.40,1554800.29,613961.56,940838.73,6051.00%,67663.76,25106.12,4
TXN102319,01 January 2022,2022,Q1,January,West,Rajasthan,Furniture,Desk,Retail,87,18626.26,422.00%,1620484.62,1552152.92,599729.66,952423.27,6136.00%,60448.12,24342.81,2
TXN102320,01 January 2022,2022,Q1,January,West,Maharashtra,Furniture,Office Chair,Distributor,115,12078.34,121.00%,1389009.10,1372177.49,548681.25,823496.25,6001.00%,29768.22,28209.57,4
TXN102321,01 January 2022,2022,Q1,January,West,Rajasthan,Furniture,Office Chair,Online,101,11882.45,750.00%,1200127.45,1110138.83,408713.56,701425.27,6318.00%,49154.17,14026.12,0
TXN102322,01 January 2022,2022,Q1,January,West,Rajasthan,Furniture,Office Chair,Retail,82,12357.95,329.00%,1013351.90,980058.59,354243.66,625814.93,6385.00%,40230.13,27783.77,0
TXN102323,01 January 2022,2022,Q1,January,West,Maharashtra,Home Appliances,Air Conditioner,Distributor,83,50981.79,591.00%,4231488.57,3981555.50,1182156.46,2799399.04,7031.00%,53457.38,84692.42,1
TXN102324,01 January 2022,2022,Q1,January,West,Rajasthan,Home Appliances,Air Conditioner,Online,83,51417.59,872.00%,4267659.97,3895324.78,1051475.63,2843849.15,7301.00%,210853.90,39730.83,2
TXN102325,01 January 2022,2022,Q1,January,West,Gujarat,Home Appliances,Air Conditioner,Retail,79,54748.08,484.00%,4325098.32,4115887.25,1203481.69,2912405.56,7076.00%,169575.02,81981.32,2
TXN102326,01 January 2022,2022,Q1,January,West,Gujarat,Home Appliances,Refrigerator,Distributor,94,49304.30,100.00%,4634604.20,4588258.16,1103098.40,3485159.76,7596.00%,45882.58,60180.50,1
TXN102327,01 January 2022,2022,Q1,January,West,Gujarat,Home Appliances,Refrigerator,Online,85,49485.45,775.00%,4206263.25,3880281.53,952735.70,2927545.83,7545.00%,194956.84,67211.45,3
TXN102328,01 January 2022,2022,Q1,January,West,Maharashtra,Home Appliances,Refrigerator,Retail,72,50162.20,875.00%,3611678.40,3295539.41,858604.60,2436934.81,7395.00%,112705.47,59191.84,2
TXN102329,01 January 2022,2022,Q1,January,West,Rajasthan,Home Appliances,Washing Machine,Distributor,88,42722.09,423.00%,3759543.92,3600476.98,945469.96,2655007.03,7374.00%,90375.77,43895.73,1
TXN102330,01 January 2022,2022,Q1,January,West,Gujarat,Home Appliances,Washing Machine,Online,78,41988.09,808.00%,3275071.02,3010604.57,735244.55,2275360.02,7558.00%,205250.36,50394.51,1
TXN102331,01 January 2022,2022,Q1,January,West,Maharashtra,Home Appliances,Washing Machine,Retail,61,42024.85,847.00%,2563515.85,2346491.52,639711.78,1706779.74,7274.00%,122478.51,35319.37,2
TXN102332,01 January 2022,2022,Q1,January,West,Maharashtra,Office Supplies,Keyboard,Distributor,202,2479.12,546.00%,500782.24,473431.27,228159.97,245271.31,5181.00%,13150.65,6069.28,2
TXN102333,01 January 2022,2022,Q1,January,West,Gujarat,Office Supplies,Keyboard,Online,196,2493.71,598.00%,488767.16,459539.43,215499.27,244040.16,5311.00%,20968.67,9665.17,7
TXN102334,01 January 2022,2022,Q1,January,West,Maharashtra,Office Supplies,Keyboard,Retail,161,2623.40,331.00%,422367.40,408393.92,201617.37,206776.55,5063.00%,15712.60,7769.55,3
TXN102335,01 January 2022,2022,Q1,January,West,Rajasthan,Office Supplies,Monitor,Distributor,226,23001.14,321.00%,5198257.64,5031269.21,1490794.18,3540475.03,7037.00%,173032.11,120471.91,2
TXN102336,01 January 2022,2022,Q1,January,West,Rajasthan,Office Supplies,Monitor,Online,181,20972.81,982.00%,3796078.61,3423152.08,885881.25,2537270.83,7412.00%,166433.47,63001.80,6
TXN102337,01 January 2022,2022,Q1,January,West,Maharashtra,Office Supplies,Monitor,Retail,159,22025.53,602.00%,3502059.27,3291092.16,832000.49,2459091.67,7472.00%,171133.56,72031.35,4
TXN102338,01 January 2022,2022,Q1,January,West,Gujarat,Office Supplies,Printer,Distributor,212,16151.59,320.00%,3424137.08,3314404.46,1030421.47,2283982.99,6891.00%,61403.31,71114.23,4
TXN102339,01 January 2022,2022,Q1,January,West,Gujarat,Office Supplies,Printer,Online,192,16391.28,1000.00%,3147125.76,2832340.12,943343.74,1888996.38,6669.00%,147805.51,49870.88,6
TXN102340,01 January 2022,2022,Q1,January,West,Rajasthan,Office Supplies,Printer,Retail,147,16169.74,384.00%,2376951.78,2285646.13,774238.77,1511407.36,6613.00%,80036.35,39178.77,2
TXN102341,01 February 2022,2022,Q1,February,East,Bihar,Accessories,Headphones,Distributor,277,4578.17,581.00%,1268153.09,1194511.07,594014.08,600496.98,5027.00%,29151.68,19035.44,6
TXN102342,01 February 2022,2022,Q1,February,East,Bihar,Accessories,Headphones,Online,191,4492.50,686.00%,858067.50,799168.27,366524.99,432643.29,5414.00%,44295.86,16655.08,4
TXN102343,01 February 2022,2022,Q1,February,East,Bihar,Accessories,Headphones,Retail,169,4501.62,785.00%,760773.78,701065.29,320744.46,380320.84,5425.00%,16908.02,10570.95,6
TXN102344,01 February 2022,2022,Q1,February,East,Bihar,Accessories,Power Bank,Distributor,253,2316.11,484.00%,585975.83,557602.58,272296.89,285305.69,5117.00%,17670.78,9146.71,6
TXN102345,01 February 2022,2022,Q1,February,East,Bihar,Accessories,Power Bank,Online,226,2285.29,971.00%,516475.54,466321.13,216509.42,249811.71,5357.00%,24910.77,10882.97,3
TXN102346,01 February 2022,2022,Q1,February,East,West Bengal,Accessories,Power Bank,Retail,184,2284.18,716.00%,420289.12,390201.95,208516.77,181685.18,4656.00%,13248.07,5182.08,5
TXN102347,01 February 2022,2022,Q1,February,East,Bihar,Accessories,Smartwatch,Distributor,251,8694.64,759.00%,2182354.64,2016697.58,837658.93,1179038.65,5846.00%,27745.48,31557.16,7
TXN102348,01 February 2022,2022,Q1,February,East,Odisha,Accessories,Smartwatch,Online,236,9015.61,832.00%,2127683.96,1950705.50,727103.61,1223601.90,6273.00%,97708.49,30835.79,6
TXN102349,01 February 2022,2022,Q1,February,East,West Bengal,Accessories,Smartwatch,Retail,182,8849.60,599.00%,1610627.20,1514172.51,690485.37,823687.14,5440.00%,63039.74,25160.07,4
TXN102350,01 February 2022,2022,Q1,February,East,West Bengal,Electronics,Laptop,Distributor,119,60756.30,544.00%,7229999.70,6836547.51,1793669.17,5042878.34,7376.00%,166409.16,130328.99,3
TXN102351,01 February 2022,2022,Q1,February,East,West Bengal,Electronics,Laptop,Online,109,64844.86,817.00%,7068089.74,6490836.40,1504898.30,4985938.10,7682.00%,308429.85,134496.44,3
TXN102352,01 February 2022,2022,Q1,February,East,Odisha,Electronics,Laptop,Retail,98,65309.54,835.00%,6400334.92,5865896.58,1381819.90,4484076.68,7644.00%,227644.22,74923.42,3
TXN102353,01 February 2022,2022,Q1,February,East,West Bengal,Electronics,Smartphone,Distributor,107,29037.51,441.00%,3107013.57,2969901.00,593980.20,2375920.80,8000.00%,75087.99,50985.93,2
TXN102354,01 February 2022,2022,Q1,February,East,Odisha,Electronics,Smartphone,Online,95,29068.50,949.00%,2761507.50,2499512.32,499902.46,1999609.85,8000.00%,134924.10,20406.13,2
TXN102355,01 February 2022,2022,Q1,February,East,Odisha,Electronics,Smartphone,Retail,85,28246.07,631.00%,2400915.95,2249409.61,508735.03,1740674.58,7738.00%,69290.15,44462.96,1
TXN102356,01 February 2022,2022,Q1,February,East,West Bengal,Electronics,Tablet,Distributor,126,24619.66,666.00%,3102077.16,2895513.74,694695.00,2200818.75,7601.00%,90413.02,36580.29,3
TXN102357,01 February 2022,2022,Q1,February,East,Odisha,Electronics,Tablet,Online,83,24496.18,771.00%,2033182.94,1876349.81,451921.74,1424428.06,7591.00%,114181.67,48524.47,1
TXN102358,01 February 2022,2022,Q1,February,East,West Bengal,Electronics,Tablet,Retail,88,24776.42,839.00%,2180324.96,1997494.37,502251.12,1495243.25,7486.00%,65972.39,40585.74,1
